id,name,host_id,host_name_primary,host_name_secondary,neighbourhood,location_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,quality_minimum_nights_long,quality_availability_365,quality_price_outlier,quality_last_review_ismissing,quality_reviews_per_month_ismissing,quality_num_missing
27427859,2 Br In Prime Chicago Location,55560591,Adam,,Lake View,563,41.93546861,-87.64851686,Entire home/apt,298.0,1,1,2018-08-12,0.31,1,178,False,False,False,False,False,0
27432576,"Music, Nightlife, Food & Train 7Min To Wrigley",166918192,Sara,Samir,Uptown,4987,41.97130748,-87.66009161,Entire home/apt,200.0,1,11,2018-11-11,3.2,19,269,False,False,False,False,False,0
27432753,Loft | Walk To Argon Ball Room & Green Mill Jazz,166918192,Sara,Samir,Uptown,350,41.97042168,-87.65948245,Entire home/apt,200.0,1,17,2018-11-11,5.05,19,259,False,False,False,False,False,0
27432876,Cozy Apartment By Green/ Red Line,130751423,Xinyu,,Douglas,5005,41.83028882,-87.62783288,Private room,61.0,3,21,2018-11-12,5.94,2,158,False,False,False,False,False,0
27432987,Cubs Season Playoffs 15Min To Wrigley,166918192,Sara,Samir,Uptown,2013,41.96968837,-87.65981397,Entire home/apt,200.0,1,7,2018-11-06,2.04,19,264,False,False,False,False,False,0
27433050,Cubs Playoffs 10Min Train Ride To Wrigley,166918192,Sara,Samir,Uptown,4296,41.96971034,-87.66140044,Entire home/apt,200.0,1,10,2018-11-11,2.94,19,265,False,False,False,False,False,0
27433115,Trendy Train To Wrigley | Navy Pier | Beach,166918192,Sara,Samir,Uptown,5926,41.97037729,-87.6619419,Entire home/apt,200.0,1,15,2018-11-11,4.33,19,268,False,False,False,False,False,0
27433171,Marathon Weekend Modern 15Min To Grant Park,166918192,Sara,Samir,Uptown,5355,41.97130395,-87.66088537,Entire home/apt,200.0,1,8,2018-10-09,2.35,19,267,False,False,False,False,False,0
27434475,Amazing French Style Apt Near Beach And Train.,206744772,Miguel,,Edgewater,2523,41.98904136,-87.66478626,Private room,70.0,1,8,2018-10-15,2.5,1,156,False,False,False,False,False,0
27434999,An Eclectic Getaway,3213149,Chant,,Douglas,6322,41.83144693,-87.60998536,Entire home/apt,95.0,1,6,2018-09-30,1.71,1,158,False,False,False,False,False,0
27435607,Guest Bedroom In The Heart Of Wicker Park,47355553,Greg,,West Town,7573,41.90649933,-87.67254769,Private room,100.0,1,2,2018-08-19,0.63,1,0,False,True,False,False,False,0
27436089,Luxury 1 Bedroom Chicago Apartment,36819900,Amanda,,Loop,5102,41.86863566,-87.63013725,Private room,115.0,2,8,2018-10-22,2.55,1,85,False,False,False,False,False,0
27436176,G3. Next To Downtown Best Location & Affordable,191267705,Josana,,Logan Square,4773,41.91867263,-87.69498389,Private room,25.0,1,27,2018-11-09,7.94,3,72,False,False,False,False,False,0
27439525,Comfort Zone,206783790,Oscar,,North Center,3173,41.93812583,-87.67508447,Entire home/apt,108.0,1,14,2018-11-04,4.24,1,354,False,False,False,False,False,0
27446880,Heartbreak Hotel Chicago,206832873,Kirk,,Lincoln Park,7009,41.92199614,-87.64373826,Private room,125.0,1,6,2018-10-08,1.89,1,169,False,False,False,False,False,0
27458041,B5 Next To Downtown Chicago Private Room,109075524,Alejandra,,Near West Side,5134,41.8773146,-87.68077625,Private room,49.0,1,16,2018-11-06,5.52,12,101,False,False,False,False,False,0
27458095,Wrigleyville / Boystown 2 Bedroom Urban Apartment,22420312,Alex,,Lake View,964,41.94697482,-87.64641566,Entire home/apt,189.0,1,2,2018-09-30,1.0,1,11,False,False,False,False,False,0
27459183,Newly Remodeled 2 Bedroom Apt In Lower West Side,206711931,Hector,,Lower West Side,1347,41.85275663,-87.66976848,Entire home/apt,125.0,1,7,2018-09-15,2.16,1,179,False,False,False,False,False,0
27459503,3 Bed Wrigley Home W/ View & Party Deck 3Rd Fl,48707612,Beau,,Lake View,5006,41.94924355,-87.6582012,Entire home/apt,600.0,1,7,2018-10-29,2.19,2,177,False,False,False,False,False,0
27460110,3Bd Condo Awesome Location Near U Of C Campus,15082394,Jordan,,Woodlawn,1649,41.77854661,-87.59150248,Entire home/apt,145.0,1,6,2018-10-31,2.61,4,88,False,False,False,False,False,0
27462697,"Comfy 1 Bedroom Apartment, Parking, Wi Fi, Fruits",9339313,Leon,,Lower West Side,6275,41.85921064,-87.64999106,Entire home/apt,149.0,1,23,2018-10-30,6.9,11,52,False,False,False,False,False,0
27463525,West Town 1 Bedroom Apartment Fresh And New,143983688,Oscar,,West Town,5173,41.89349787,-87.66637313,Entire home/apt,100.0,2,14,2018-11-04,4.08,1,82,False,False,False,False,False,0
27464586,1 Bed Wacker And River,4982817,Andrew,,Loop,3944,41.88637419,-87.63236452,Entire home/apt,155.0,30,1,2018-09-14,0.48,8,42,False,False,False,False,False,0
27464720,Private Bedroom In Chicago,206967039,Abby,,Auburn Gresham,4667,41.75123992,-87.65998827,Private room,60.0,1,0,,0.0,1,89,False,False,False,True,True,2
27464791,Charming Vintage Gem In Northcenter/ Lincoln Square,62862505,Aaron,,North Center,3221,41.95983824,-87.68206344,Entire home/apt,150.0,1,14,2018-11-11,4.67,1,160,False,False,False,False,False,0
27464829,Sunny Chicago Apartment,206971266,Alexis,,Gage Park,4790,41.78703979,-87.69343224,Entire home/apt,125.0,1,14,2018-10-21,4.38,1,46,False,False,False,False,False,0
27466584,Cozy Bed In A Music Room,37753749,Jax,,Jefferson Park,3604,41.98521994,-87.7768669,Private room,45.0,1,21,2018-11-05,7.08,1,79,False,False,False,False,False,0
27467311,West Town Apt. With Character,32928568,Alfonso,,West Town,3411,41.89156583,-87.66764847,Entire home/apt,150.0,7,7,2018-09-30,2.33,2,0,False,True,False,False,False,0
27467936,1 Bedroom Apartment By Mccormick Place & Chinatown,129327646,Roger,,Bridgeport,6211,41.84491375,-87.64057112,Entire home/apt,65.0,1,20,2018-11-14,5.83,5,60,False,False,False,False,False,0
27468448,Chicago Get Away,74043053,Ariell,,Brighton Park,524,41.82436623,-87.69866309,Entire home/apt,85.0,1,8,2018-11-11,2.67,1,88,False,False,False,False,False,0
27469680,Quiet Room One Block Off Blue Line,11108717,Chris,,Irving Park,312,41.94807653,-87.71521716,Private room,39.0,2,13,2018-11-02,4.94,2,28,False,False,False,False,False,0
27470054,South Loop'S Luxury 1 Bed Condo,154467631,Sri,,Loop,6886,41.87070792,-87.63448984,Entire home/apt,156.0,1,12,2018-11-03,4.86,1,3,False,False,False,False,False,0
27471588,Bedroom,132131180,Rafael,,West Garfield Park,6058,41.87301657,-87.73142475,Private room,35.0,2,9,2018-10-29,5.29,1,170,False,False,False,False,False,0
27485874,Chicago Downtown Studio Apartment,57130768,Junice,,Near North Side,3883,41.89373634,-87.6285326,Entire home/apt,129.0,1,4,2018-10-21,1.67,1,0,False,True,False,False,False,0
27489353,A Home Away From Home,104627783,Bellanger,,West Garfield Park,4799,41.87712971,-87.72918119,Entire home/apt,200.0,1,0,,0.0,2,168,False,False,False,True,True,2
27490262,Designer Logan Square 2Br Apartment,207183863,Thom,,Logan Square,5113,41.92730336,-87.69811387,Entire home/apt,179.0,2,11,2018-11-04,3.71,2,350,False,False,False,False,False,0
27490479,Cozy Garden 2 Bedroom Near United Center,72651433,Zafar,,East Garfield Park,5833,41.87763722,-87.69570739,Entire home/apt,150.0,1,6,2018-11-12,2.25,2,95,False,False,False,False,False,0
27490848,Stunning Victorian Greystone Near United Center,72651433,Zafar,,East Garfield Park,5229,41.87920569,-87.69597473,Entire home/apt,300.0,1,11,2018-10-21,4.02,2,86,False,False,False,False,False,0
27490977,Cozy Room In Modern Apartment Steps From Wrigley,203376999,Paul,,Lake View,1851,41.93944345,-87.65783446,Private room,70.0,1,3,2018-10-20,0.99,4,47,False,False,False,False,False,0
27491130,Economical Living Room W/ Twin Air Mattress,198552043,Maji,,Lincoln Square,3455,41.96321873,-87.68913417,Shared room,40.0,1,2,2018-10-20,0.68,2,40,False,False,False,False,False,0
27503989,Clarks Free Street Parking,129482255,David,,Lake View,990,41.93506209,-87.64621343,Entire home/apt,99.0,1,1,2018-08-05,0.29,3,137,False,False,False,False,False,0
27504547,Comfy And Modest Studio In A Fantastic Location,86418762,Arielle,,Hyde Park,3178,41.80046374,-87.5953371,Entire home/apt,75.0,1,10,2018-10-28,3.23,1,103,False,False,False,False,False,0
27506270,Near Uic/ Downtown Private Br In Medical District,50610697,Keri Terrell,,Near West Side,3863,41.87314364,-87.68487534,Private room,35.0,30,2,2018-09-01,0.66,2,74,False,False,False,False,False,0
27509422,Chicagofamousbest,207418434,Amos T,,West Ridge,3929,41.99440747,-87.68284485,Private room,50.0,1,7,2018-10-28,2.33,1,135,False,False,False,False,False,0
27510339,Cozy Room In Pilsen,199918206,Peters,,Lower West Side,7242,41.84831867,-87.6804733,Private room,65.0,1,1,2018-09-17,0.5,1,270,False,False,False,False,False,0
27520251,Chicago / Private Room / Central,83202243,Kelly,,Lower West Side,3583,41.85704374,-87.64564465,Private room,85.0,1,4,2018-10-31,3.0,4,303,False,False,False,False,False,0
27522283,"Humboldt Park Artist Loft 1,500 Sq. Feet",553428,Leslie,,West Town,6120,41.90012273,-87.69574694,Entire home/apt,200.0,14,0,,0.0,1,83,False,False,False,True,True,2
27523347,Mid Century Modern Loft West Loop/ Greektown,14759779,Carolyn,,Near West Side,483,41.87852069,-87.64597711,Entire home/apt,144.0,1,2,2018-11-04,2.0,1,19,False,False,False,False,False,0
27523738,Wonderful Private Room Near Wrigley Field,203376999,Paul,,Lake View,91,41.93998657,-87.6572814,Private room,70.0,1,2,2018-09-16,0.66,4,47,False,False,False,False,False,0
27525840,Private Room With Character,32928568,Alfonso,,West Town,3242,41.8933524,-87.66629545,Private room,95.0,7,1,2018-09-09,0.44,2,0,False,True,False,False,False,0
27525969,Vintage Hyde Park Studio No.7 By Zencity,47172572,Zencity,,Hyde Park,5216,41.79363206,-87.59155394,Entire home/apt,99.0,1,24,2018-11-11,9.6,56,98,False,False,False,False,False,0
27526780,"Beautiful Bedroom Near Wrigley, Boystown, And Lake",203376999,Paul,,Lake View,6583,41.93934171,-87.65584148,Private room,70.0,1,3,2018-10-20,0.99,4,47,False,False,False,False,False,0
27528674,Carriage House Loft By The Lake,2756476,Adam,,Lincoln Park,6602,41.9154576,-87.64672842,Entire home/apt,300.0,2,1,2018-08-22,0.35,1,88,False,False,False,False,False,0
27529259,Spacious Retreat In Lincoln Park With Parking,24203102,Colin,,Lincoln Park,3134,41.92211878,-87.65498462,Entire home/apt,150.0,2,12,2018-11-11,4.8,2,348,False,False,False,False,False,0
27529882,Penthouse Level Guest Room: Heart Of River North,6512961,Michael,,Near North Side,5211,41.89116031,-87.63021647,Private room,149.0,1,10,2018-11-03,2.97,1,237,False,False,False,False,False,0
27530422,Long Term Stay Across From Lincoln Park,56434967,John,,Lincoln Park,5311,41.91819002,-87.63634825,Entire home/apt,250.0,32,0,,0.0,1,164,False,False,False,True,True,2
27539466,"Entire Place, Only 15 Min Away From Downtown",150600310,Jose,,South Lawndale,5053,41.83766026,-87.70977896,Entire home/apt,103.0,2,9,2018-11-12,3.29,3,78,False,False,False,False,False,0
27539828,Casa Del Papa.,165984330,Dave,,Grand Boulevard,6590,41.80647759,-87.60831214,Private room,55.0,1,2,2018-10-21,2.0,1,172,False,False,False,False,False,0
27540212,Cozy 2 Bedroom A Block Away From Millenium Park,12013646,Luis,,Loop,5257,41.88371575,-87.624886,Entire home/apt,200.0,1,24,2018-10-31,7.2,4,164,False,False,False,False,False,0
27542419,Chicago House,127907320,Angela,,Austin,5990,41.88103354,-87.75812055,Entire home/apt,150.0,2,3,2018-10-21,1.67,2,161,False,False,False,False,False,0
27543248,Epitome Of Mental And Visual Peace,107488150,Susie,,East Garfield Park,3430,41.87114282,-87.71059216,Private room,65.0,1,5,2018-10-21,2.03,1,0,False,True,False,False,False,0
27543550,Our Second Cubbie Hole 60 Seconds To Wrigley,196245955,Mary,,Lake View,202,41.94916907,-87.65546478,Entire home/apt,158.0,2,9,2018-11-09,3.29,1,148,False,False,False,False,False,0
27547611,West Town Private Room Free Street Parking,31375193,Madolyn,,West Town,4868,41.89196054,-87.67052248,Private room,77.0,1,12,2018-10-28,4.0,1,174,False,False,False,False,False,0
27548035,3F Apt,175891801,Beatriz,,Lower West Side,640,41.85711755,-87.65887707,Entire home/apt,50.0,1,1,2018-11-12,1.0,1,0,False,True,False,False,False,0
27548713,Spacious South Loop Unit With 1 Free Parking,170959934,Amy,,Near South Side,1264,41.85421683,-87.62773797,Entire home/apt,170.0,1,7,2018-10-24,2.44,3,0,False,True,False,False,False,0
27549014,Spacious Apt Steps To The Red Line,20581957,Holly,,Lake View,651,41.94733756,-87.65180159,Entire home/apt,325.0,2,2,2018-10-21,1.28,1,7,False,False,False,False,False,0
27550897,Room B 18 Mins Downtown By Train Close Hospitals,35653853,Aliye,,Edgewater,1775,41.99227586,-87.65764776,Private room,30.0,10,2,2018-08-18,0.61,2,141,False,False,False,False,False,0
27551331,C Luxury Penthouse With Roof Deck Above Restaurant,207771338,David,,West Town,1330,41.89615479,-87.69410069,Private room,68.0,20,0,,0.0,13,180,False,False,False,True,True,2
27552527,"Saloon 73: Shared Room Vii, Top Bunk Queen",64582798,Mike,,West Englewood,1375,41.76229817,-87.65462033,Shared room,25.0,1,4,2018-10-25,1.29,143,365,False,False,False,False,False,0
27552831,"Saloon 73: Shared Room Vii, Bottom Bunk Queen",64582798,Mike,,West Englewood,6380,41.76113538,-87.65470549,Shared room,25.0,1,8,2018-11-04,2.58,143,364,False,False,False,False,False,0
27553284,Cozy Home In Lakeview Walk To Wrigley Field,68949582,Kathy,,Lake View,1743,41.93583715,-87.65685897,Entire home/apt,150.0,2,9,2018-10-29,2.84,3,84,False,False,False,False,False,0
27553507,Entire Clean Modern 2 Br Apt Haven/ Garage Parking,93296905,Sandra,,Belmont Cragin,1535,41.91844827,-87.75918134,Entire home/apt,90.0,1,10,2018-10-28,4.05,1,171,False,False,False,False,False,0
27553988,Calumet Park Townhouse/ Chell'S Hideaway,167299258,Rochelle,,West Pullman,2576,41.67044386,-87.6586196,Entire home/apt,90.0,2,9,2018-11-04,3.86,1,177,False,False,False,False,False,0
27554444,Chicago Retreat,207891445,Mari,,Morgan Park,6647,41.68881198,-87.66683554,Entire home/apt,175.0,2,13,2018-11-11,5.27,1,157,False,False,False,False,False,0
27554494,Chicago House,207893565,Oliver,,Montclare,3388,41.93390013,-87.79869758,Private room,60.0,2,2,2018-10-15,1.54,1,133,False,False,False,False,False,0
27569077,High Rise Apartment The Loop Millennium Park,116468073,Loop Loop,,Loop,5320,41.88688645,-87.62392674,Entire home/apt,185.0,7,1,2018-09-16,0.49,1,17,False,False,False,False,False,0
27570482,Large Modern 3Ba/ 1.5Br Easy Transportation,133641924,Yao,,Mckinley Park,313,41.83475182,-87.66571634,Entire home/apt,125.0,1,5,2018-10-21,1.83,1,85,False,False,False,False,False,0
27571521,Espanolombia Private Room Loyola,6876990,Espa Olombia,,Rogers Park,3574,42.00327314,-87.66760277,Private room,56.0,6,1,2018-08-25,0.36,2,350,False,False,False,False,False,0
27572340,Chicago Multi Unit Building,161487535,Ryan,,South Shore,2184,41.76084741,-87.56208215,Private room,35.0,2,2,2018-09-16,0.73,2,318,False,False,False,False,False,0
27573036,Garden Level Home W/ Overnight Parking 6Pm To 8Am,126320325,Caitlin,,West Town,1677,41.89137933,-87.64662882,Entire home/apt,95.0,1,14,2018-11-12,9.33,2,174,False,False,False,False,False,0
27573558,Wrigleyville Room By The Cubs And Red Line,206666312,Rob,,Lake View,7537,41.94670598,-87.6531568,Private room,75.0,1,14,2018-10-29,4.83,1,179,False,False,False,False,False,0
27574424,S Ders Free Street Parking,129482255,David,,Lower West Side,7363,41.85491734,-87.66747451,Entire home/apt,399.0,1,0,,0.0,3,167,False,False,False,True,True,2
27574889,Best Location In Wicker Park Loft Life,208053768,Liane,,West Town,4256,41.9109018,-87.6806216,Private room,74.0,2,9,2018-10-28,3.6,2,133,False,False,False,False,False,0
27576285,Printer'S Row Studio,26269848,Natalie,,Loop,6567,41.87603896,-87.62977654,Entire home/apt,155.0,1,5,2018-10-29,1.81,1,5,False,False,False,False,False,0
27576419,Cozy Room In Edgewater By Red Line,208011069,Ertugrul,,Edgewater,4517,41.9927142,-87.65862944,Private room,35.0,1,0,,0.0,1,90,False,False,False,True,True,2
27577191,"Classic Chicago Greystone, Steps To 606 & Scofflaw",58074576,Rob,,Humboldt Park,1969,41.91289485,-87.70982968,Entire home/apt,120.0,2,2,2018-11-12,2.0,1,161,False,False,False,False,False,0
27577639,Comfy Wicker Park Chicago 3 Bed With Parking,30433615,Andrijana,,West Town,3864,41.90713676,-87.67225186,Entire home/apt,256.0,1,3,2018-11-11,3.0,3,162,False,False,False,False,False,0
27578962,"Bright, Modern Apt. Near Mccormick Plc. A",123438094,Ting Ting,,Douglas,27,41.83762737,-87.61905641,Private room,71.0,1,16,2018-11-12,5.85,2,82,False,False,False,False,False,0
27579463,Sunny Apartment Near Wrigley Field,82527768,Sandy,,Lake View,5541,41.93622267,-87.6581389,Entire home/apt,125.0,2,7,2018-10-17,2.33,3,172,False,False,False,False,False,0
27579741,Color Cave,198703137,Caroline,,Albany Park,1633,41.96175787,-87.69948019,Private room,45.0,1,18,2018-11-04,6.21,7,13,False,False,False,False,False,0
27580905,Luxury Lakeside Apartment Perfect For Sightseers,23954897,Sierra,,Loop,5715,41.88604526,-87.61455782,Entire home/apt,151.0,2,15,2018-11-05,5.11,3,59,False,False,False,False,False,0
27581486,"Bright, Modern Apt. Near Mccormick Plc. B",123438094,Ting Ting,,Douglas,2975,41.83765847,-87.61981379,Private room,68.0,1,10,2018-10-30,4.41,2,35,False,False,False,False,False,0
27581775,Guest Suite In Tranquil Neighborhood Near Chi Cubs,207630934,Lee,,Lake View,4571,41.95751005,-87.66887079,Entire home/apt,135.0,2,5,2018-10-29,3.75,1,166,False,False,False,False,False,0
27581850,Handcrafted Micro Studio W/ Building Amenities,36638764,Matt,,Uptown,893,41.96978163,-87.65523926,Entire home/apt,70.0,1,7,2018-10-06,2.36,1,2,False,False,False,False,False,0
27582400,"Awesome Place In Downtown, Close To Everything.",110629203,Khue,,Loop,1432,41.88551752,-87.63406771,Entire home/apt,139.0,2,1,2018-10-28,1.0,1,27,False,False,False,False,False,0
27582755,Upscale Southport Corridor Condo Close To Train,58341908,Matt,,Lake View,5258,41.93928772,-87.66484626,Entire home/apt,275.0,1,9,2018-11-12,5.74,1,228,False,False,False,False,False,0
27583030,Historic Chicago Neighborhood Surrounded By Woods,206531843,Thomas,,Forest Glen,451,41.99548811,-87.767378,Private room,40.0,1,16,2018-10-27,5.78,3,155,False,False,False,False,False,0
27583390,Trendy Old Irving Apartment,74234277,Max,Margarita,Irving Park,6717,41.9554312,-87.73885351,Entire home/apt,125.0,3,7,2018-10-30,2.84,1,342,False,False,False,False,False,0
27584585,Hip Lakeview Apartment Above The Action,58868732,Jake,,Lake View,4749,41.94259481,-87.64860712,Entire home/apt,315.0,1,10,2018-10-29,3.53,1,232,False,False,False,False,False,0
27595030,Beautiful River North Bedroom,10624291,Jennifer,,Near North Side,2609,41.89799843,-87.64174697,Private room,90.0,3,17,2018-10-23,5.54,1,21,False,False,False,False,False,0
27598728,Hotel Comfort At The Raffaello Double Studio,205583608,Alan,,Near North Side,6447,41.89949276,-87.62203326,Entire home/apt,227.0,1,0,,0.0,1,133,False,False,False,True,True,2
27599849,Cozy Apartment In Lincoln Park,188313995,Vincent,,Lincoln Park,2843,41.92509133,-87.67163148,Entire home/apt,219.0,1,1,2018-10-03,0.68,8,365,False,False,False,False,False,0
27603033,Quaint Bedroom In Heart Of Wicker Park,53597654,Brendan,,West Town,1570,41.90591032,-87.68475231,Private room,65.0,1,7,2018-10-20,2.8,4,175,False,False,False,False,False,0
27605754,Pilsen Apartment,207880325,Laurie,,Lower West Side,1716,41.85612272,-87.65350843,Entire home/apt,120.0,2,10,2018-11-11,4.0,1,11,False,False,False,False,False,0
